"chr" "start" "end" "stat" "pvalue" "FDR"
"chr4" 50517074 50589030 13.8629436111989 0.837376439135893 1
"chr4" 50590336 50815037 1.38629436111989 0.999999996236708 1
"chr4" 50815208 50823099 9.70406052783923 0.973226165182778 1
"chr4" 50823238 50872668 4.49868115695047 0.99987947820368 1
"chr4" 50872689 51201535 6.93147180559945 0.996903810013208 1
"chr4" 51201828 52110036 15.2492379723188 0.761972909923259 1
"chr4" 52110055 55198051 1.38629436111989 0.999999996236708 1
"chr4" 55198124 55200101 8.31776616671934 0.989547910106698 1
"chr4" 55200164 55201419 14.2027416847897 0.820069430108507 1
"chr4" 55201773 55202786 10.04385860143 0.967369670203849 1
"chr4" 55202945 55204464 13.8629436111989 0.837376439135893 1
"chr4" 55204498 55205674 6.93147180559945 0.996903810013208 1
"chr4" 55205831 55295375 6.93147180559945 0.996903810013208 1
"chr4" 55295454 55296836 6.93147180559945 0.996903810013208 1
"chr4" 55296840 55300813 1.72609243471069 0.999999971093793 1
"chr4" 55300816 55302079 12.476649250079 0.898694133298103 1
"chr4" 55302087 55304445 12.476649250079 0.898694133298103 1
"chr4" 55304694 55306972 10.04385860143 0.967369670203849 1
"chr4" 55307071 55310682 8.31776616671934 0.989547910106698 1
"chr4" 55310958 55314606 9.70406052783923 0.973226165182778 1
"chr4" 55315180 55320189 11.0903548889591 0.943845597813355 1
"chr4" 55320294 55323391 11.0903548889591 0.943845597813355 1
"chr4" 55323395 55323599 8.65756424031014 0.9865447825967 1
"chr4" 55323606 55325548 15.2492379723188 0.761972909923259 1
"chr4" 55326575 55328201 2.77258872223978 0.999997936926593 1
"chr4" 55328226 55328611 1.38629436111989 0.999999996236708 1
"chr4" 55328614 55328878 1.38629436111989 0.999999996236708 1
"chr4" 55328888 55329151 2.77258872223978 0.999997936926593 1
"chr4" 55329159 55329325 4.15888308335967 0.999936057235936 1
"chr4" 55329326 55329561 2.77258872223978 0.999997936926593 1
"chr4" 55329573 55329815 1.38629436111989 0.999999996236708 1
"chr4" 55329827 55330346 5.54517744447956 0.999387052840982 1
"chr4" 55330355 55330603 0 1 1
"chr4" 55330614 55330803 0 1 1
"chr4" 55330809 55332185 4.15888308335967 0.999936057235936 1
"chr4" 55332215 55335154 6.93147180559945 0.996903810013208 1
"chr4" 55335354 55337788 13.8629436111989 0.837376439135893 1
"chr4" 55338305 55341644 10.04385860143 0.967369670203849 1
"chr4" 55341770 55344264 8.99736231390093 0.982937797404699 1
"chr4" 55344286 55346891 16.9753304070295 0.654574974900269 1
"chr4" 55346968 55351383 11.0903548889591 0.943845597813355 1
"chr4" 55351496 55353315 6.59167373200866 0.997825024822816 1
"chr4" 55353381 55354476 7.27126987919025 0.995695854373891 1
"chr4" 55354640 55357552 9.70406052783923 0.973226165182778 1
"chr4" 55358048 55360462 12.476649250079 0.898694133298103 1
"chr4" 55360517 55362465 2.77258872223978 0.999997936926593 1
"chr4" 55362489 55365395 9.70406052783923 0.973226165182778 1
"chr4" 55365484 55366960 12.476649250079 0.898694133298103 1
"chr4" 55366979 55368593 4.83847923054126 0.99978541129148 1
"chr4" 55368600 55372020 15.2492379723188 0.761972909923259 1
"chr4" 55372055 55374287 6.22477359166115 0.998557936947004 1
"chr4" 55374438 55375974 11.0903548889591 0.943845597813355 1
"chr4" 55376030 55379446 8.31776616671934 0.989547910106698 1
"chr4" 55379470 55380897 16.6355323334387 0.676497365423321 1
"chr4" 55380986 55384182 13.8629436111989 0.837376439135893 1
"chr4" 55384325 55387269 11.7699510361407 0.923766484029067 1
"chr4" 55387295 55391267 12.476649250079 0.898694133298103 1
"chr4" 55391325 55394169 18.5629799036563 0.550373871501152 1
"chr4" 55394222 55396185 8.72047643773312 0.985924450262923 1
"chr4" 55396220 55399356 8.31776616671934 0.989547910106698 1
"chr4" 55399373 55403259 8.31776616671934 0.989547910106698 1
"chr4" 55403573 55405716 2.77258872223978 0.999997936926593 1
"chr4" 55405934 55409073 6.93147180559945 0.996903810013208 1
"chr4" 55409340 55414067 13.5231455376081 0.853827831654405 1
"chr4" 55414154 55419378 8.31776616671934 0.989547910106698 1
"chr4" 55419781 55423429 2.77258872223978 0.999997936926593 1
"chr4" 55423517 55425859 8.65756424031014 0.9865447825967 1
"chr4" 55425867 55426760 4.15888308335967 0.999936057235936 1
"chr4" 55426762 55427756 9.70406052783923 0.973226165182778 1
"chr4" 55428016 55430210 0 1 1
"chr4" 55430281 55434418 7.27126987919025 0.995695854373891 1
"chr4" 55435078 55439058 9.70406052783923 0.973226165182778 1
"chr4" 55439146 55442229 6.93147180559945 0.996903810013208 1
"chr4" 55442260 55446183 5.54517744447956 0.999387052840982 1
"chr4" 55446432 55451705 6.93147180559945 0.996903810013208 1
"chr4" 55451962 55456713 5.88497551807036 0.999044145132198 1
"chr4" 55457087 55459937 14.5425397583805 0.801958113686309 1
"chr4" 55459945 55464217 9.70406052783923 0.973226165182778 1
"chr4" 55464393 55468121 4.15888308335967 0.999936057235936 1
"chr4" 55468283 55472602 14.4040968202966 0.809430682928411 1
"chr4" 55472777 55475825 4.15888308335967 0.999936057235936 1
"chr4" 55476049 55479515 5.54517744447956 0.999387052840982 1
"chr4" 55479706 55481421 4.49868115695047 0.99987947820368 1
"chr4" 55481480 55481977 1.72609243471069 0.999999971093793 1
"chr4" 55482031 55485504 5.88497551807036 0.999044145132198 1
"chr4" 55485589 55488731 12.6780043855859 0.890768109482493 1
"chr4" 55488768 55491314 13.8629436111989 0.837376439135893 1
"chr4" 55491343 55494588 8.31776616671934 0.989547910106698 1
"chr4" 55495056 55498167 8.31776616671934 0.989547910106698 1
"chr4" 55498421 55501379 17.3151284806203 0.632426404578165 1
"chr4" 55501383 55504844 18.0218266945586 0.585970352445973 1
"chr4" 55504874 55507141 11.0903548889591 0.943845597813355 1
"chr4" 55507230 55510001 12.476649250079 0.898694133298103 1
"chr4" 55510051 55511999 7.27126987919025 0.995695854373891 1
"chr4" 55512218 55513307 20.4546173432076 0.42983331152261 1
"chr4" 55513905 55514490 12.1368511764882 0.911285102875165 1
"chr4" 55514504 55517081 10.04385860143 0.967369670203849 1
"chr4" 55517394 55520055 8.65756424031014 0.9865447825967 1
"chr4" 55520143 55523467 16.6355323334387 0.676497365423321 1
"chr4" 55523472 55523959 0.339798073590795 0.999999999999995 1
"chr4" 55523997 55524128 4.15888308335967 0.999936057235936 1
"chr4" 55524140 55524250 1.38629436111989 0.999999996236708 1
"chr4" 55524251 55524513 1.38629436111989 0.999999996236708 1
"chr4" 55524541 55524910 11.0903548889591 0.943845597813355 1
"chr4" 55525346 55530314 5.54517744447956 0.999387052840982 1
"chr4" 55530367 55532163 5.20537937088877 0.999621348819208 1
"chr4" 55532437 55536625 11.6315080980568 0.928175538689491 1
"chr4" 55536697 55537293 2.77258872223978 0.999997936926593 1
"chr4" 55537300 55537439 0 1 1
"chr4" 55537444 55537731 1.38629436111989 0.999999996236708 1
"chr4" 55537753 55538308 1.38629436111989 0.999999996236708 1
"chr4" 55538440 55542477 11.0903548889591 0.943845597813355 1
"chr4" 55542585 55546727 13.8629436111989 0.837376439135893 1
"chr4" 55546756 55550319 8.31776616671934 0.989547910106698 1
"chr4" 55551080 55552503 4.15888308335967 0.999936057235936 1
"chr4" 55552652 55557884 11.0903548889591 0.943845597813355 1
"chr4" 55557922 55561196 9.70406052783923 0.973226165182778 1
"chr4" 55561219 55562904 8.31776616671934 0.989547910106698 1
"chr4" 55562905 55567891 4.15888308335967 0.999936057235936 1
"chr4" 55568038 55570011 2.77258872223978 0.999997936926593 1
"chr4" 55570115 55574660 6.93147180559945 0.996903810013208 1
"chr4" 55574788 55578321 8.31776616671934 0.989547910106698 1
"chr4" 55578518 55581372 8.31776616671934 0.989547910106698 1
"chr4" 55581579 55588563 3.11238679583058 0.999994372184843 1
"chr4" 55589237 55595310 9.70406052783923 0.973226165182778 1
"chr4" 55595321 55599640 5.54517744447956 0.999387052840982 1
"chr4" 55599886 55603308 14.2027416847897 0.820069430108507 1
"chr4" 55603418 55606419 12.8164473236698 0.885119786360196 1
"chr4" 55606857 55608756 8.31776616671934 0.989547910106698 1
"chr4" 55608802 55611848 11.4301529625499 0.934295730858991 1
"chr4" 55611864 55614990 13.8629436111989 0.837376439135893 1
"chr4" 55615004 55617765 12.476649250079 0.898694133298103 1
"chr4" 55617903 55623674 5.54517744447956 0.999387052840982 1
"chr4" 55623694 55626631 9.70406052783923 0.973226165182778 1
"chr4" 55626828 55630482 7.27126987919025 0.995695854373891 1
"chr4" 55630515 55633728 11.4301529625499 0.934295730858991 1
"chr4" 55633772 55637543 9.70406052783923 0.973226165182778 1
"chr4" 55637664 55641442 1.38629436111989 0.999999996236708 1
"chr4" 55641662 55647132 8.31776616671934 0.989547910106698 1
"chr4" 55647165 55651393 5.54517744447956 0.999387052840982 1
"chr4" 55651474 55655449 6.93147180559945 0.996903810013208 1
"chr4" 55656101 55662008 6.93147180559945 0.996903810013208 1
"chr4" 55662051 55669725 9.70406052783923 0.973226165182778 1
"chr4" 55669729 55673196 8.99736231390093 0.982937797404699 1
"chr4" 55673343 55676863 9.70406052783923 0.973226165182778 1
"chr4" 55676888 55681936 8.31776616671934 0.989547910106698 1
"chr4" 55681987 55685342 5.54517744447956 0.999387052840982 1
"chr4" 55685365 55688970 6.93147180559945 0.996903810013208 1
"chr4" 55689274 55692367 8.65756424031014 0.9865447825967 1
"chr4" 55692495 55694606 8.99736231390093 0.982937797404699 1
"chr4" 55694632 55699719 11.0903548889591 0.943845597813355 1
"chr4" 55699837 55703875 5.54517744447956 0.999387052840982 1
"chr4" 55704094 55706328 6.93147180559945 0.996903810013208 1
"chr4" 55706360 55710698 1.38629436111989 0.999999996236708 1
"chr4" 55710719 55713718 4.15888308335967 0.999936057235936 1
"chr4" 55713745 55717323 6.93147180559945 0.996903810013208 1
"chr4" 55717643 55721691 6.93147180559945 0.996903810013208 1
"chr4" 55722098 55781312 9.70406052783923 0.973226165182778 1
"chr4" 55781345 55784918 9.70406052783923 0.973226165182778 1
"chr4" 55784949 55788442 10.04385860143 0.967369670203849 1
"chr4" 55788467 55841810 9.70406052783923 0.973226165182778 1
"chr4" 55841867 55844710 9.70406052783923 0.973226165182778 1
"chr4" 55844772 55845527 9.70406052783923 0.973226165182778 1
"chr4" 55845643 55848949 8.31776616671934 0.989547910106698 1
"chr4" 55849387 55851754 5.54517744447956 0.999387052840982 1
"chr4" 55851823 55864363 5.54517744447956 0.999387052840982 1
"chr4" 55864410 55870182 12.476649250079 0.898694133298103 1
"chr4" 55870730 55877148 2.77258872223978 0.999997936926593 1
"chr4" 55877170 55883240 1.38629436111989 0.999999996236708 1
"chr4" 55883668 55887827 5.54517744447956 0.999387052840982 1
"chr4" 55887914 55888807 6.93147180559945 0.996903810013208 1
"chr4" 55888881 55890697 9.70406052783923 0.973226165182778 1
"chr4" 55891227 55895631 5.54517744447956 0.999387052840982 1
"chr4" 55895678 55896620 4.15888308335967 0.999936057235936 1
"chr4" 55896656 55897330 6.93147180559945 0.996903810013208 1
"chr4" 55897556 55900795 2.77258872223978 0.999997936926593 1
"chr4" 55901007 55905870 11.0903548889591 0.943845597813355 1
"chr4" 55906158 55910039 12.476649250079 0.898694133298103 1
"chr4" 55910120 55911607 1.38629436111989 0.999999996236708 1
"chr4" 55911612 55913486 8.31776616671934 0.989547910106698 1
"chr4" 55913649 55919362 12.6780043855859 0.890768109482493 1
"chr4" 55919381 55922732 11.0903548889591 0.943845597813355 1
"chr4" 55922769 55927248 8.31776616671934 0.989547910106698 1
"chr4" 55927298 55928876 5.88497551807036 0.999044145132198 1
"chr4" 55928919 55933213 5.54517744447956 0.999387052840982 1
"chr4" 55933278 55934828 6.93147180559945 0.996903810013208 1
"chr4" 55935005 55939068 8.31776616671934 0.989547910106698 1
"chr4" 55939431 55942598 6.93147180559945 0.996903810013208 1
"chr4" 55942649 55946341 12.8164473236698 0.885119786360196 1
"chr4" 55946392 55949135 6.93147180559945 0.996903810013208 1
"chr4" 55949542 55951228 1.38629436111989 0.999999996236708 1
"chr4" 55951239 55951647 19.4081210556785 0.495457593211216 1
"chr4" 55951654 55951906 9.70406052783923 0.973226165182778 1
"chr4" 55951932 55952156 8.65756424031014 0.9865447825967 1
"chr4" 55952163 55952426 6.93147180559945 0.996903810013208 1
"chr4" 55952429 55952642 9.70406052783923 0.973226165182778 1
"chr4" 55952656 55952893 9.70406052783923 0.973226165182778 1
"chr4" 55952901 55953930 3.45218486942137 0.999986379468239 1
"chr4" 55954603 55957579 6.93147180559945 0.996903810013208 1
"chr4" 55957590 55961036 8.31776616671934 0.989547910106698 1
"chr4" 55961053 55965560 10.04385860143 0.967369670203849 1
"chr4" 55965698 55972618 7.61106795278104 0.994144144666388 1
"chr4" 55972625 55977354 10.04385860143 0.967369670203849 1
"chr4" 55977373 55980411 18.0218266945586 0.585970352445973 1
"chr4" 55980513 55984882 18.3616247681494 0.563599465249148 1
"chr4" 55985046 55988853 8.65756424031014 0.9865447825967 1
"chr4" 55989050 55993320 9.70406052783923 0.973226165182778 1
"chr4" 55993349 55997839 4.83847923054126 0.99978541129148 1
"chr4" 55998041 55999968 4.15888308335967 0.999936057235936 1
"chr4" 55999977 56002482 10.04385860143 0.967369670203849 1
"chr4" 56002767 56006132 7.27126987919025 0.995695854373891 1
"chr4" 56006239 56009958 8.51912130222623 0.987837545873092 1
"chr4" 56009968 56013025 2.77258872223978 0.999997936926593 1
"chr4" 56013072 56017731 8.51912130222623 0.987837545873092 1
"chr4" 56018257 56020283 9.70406052783923 0.973226165182778 1
"chr4" 56020413 56024162 3.11238679583058 0.999994372184843 1
"chr4" 56024411 56025511 2.77258872223978 0.999997936926593 1
"chr4" 56025520 56026054 13.8629436111989 0.837376439135893 1
"chr4" 56026106 56027237 8.31776616671934 0.989547910106698 1
"chr4" 56027241 56029653 2.77258872223978 0.999997936926593 1
"chr4" 56029760 56032158 9.70406052783923 0.973226165182778 1
"chr4" 56032230 56034028 4.15888308335967 0.999936057235936 1
"chr4" 56034085 56036459 5.54517744447956 0.999387052840982 1
"chr4" 56036471 56040252 8.65756424031014 0.9865447825967 1
"chr4" 56040428 56042578 6.93147180559945 0.996903810013208 1
"chr4" 56042684 56060329 5.54517744447956 0.999387052840982 1
"chr4" 56060852 56063501 8.31776616671934 0.989547910106698 1
"chr4" 56063533 56067559 10.3836566750208 0.960669870519823 1
"chr4" 56067586 56070920 12.476649250079 0.898694133298103 1
"chr4" 56070937 56073784 11.0903548889591 0.943845597813355 1
"chr4" 56074186 56075991 8.85891937581703 0.984484427007933 1
"chr4" 56076123 56078414 10.3836566750208 0.960669870519823 1
"chr4" 56078435 56081466 8.65756424031014 0.9865447825967 1
"chr4" 56082015 56084417 6.93147180559945 0.996903810013208 1
"chr4" 56084460 56086485 13.1833474640173 0.869379496334826 1
"chr4" 56087084 56089454 2.77258872223978 0.999997936926593 1
"chr4" 56089786 56092811 2.77258872223978 0.999997936926593 1
"chr4" 56092901 56095530 4.83847923054126 0.99978541129148 1
"chr4" 56095618 56096960 11.4301529625499 0.934295730858991 1
"chr4" 56096961 56098149 5.54517744447956 0.999387052840982 1
"chr4" 56098170 56100333 6.93147180559945 0.996903810013208 1
"chr4" 56100437 56103441 12.476649250079 0.898694133298103 1
"chr4" 56103502 56108161 12.476649250079 0.898694133298103 1
"chr4" 56108280 56112829 5.54517744447956 0.999387052840982 1
"chr4" 56112854 56114990 8.31776616671934 0.989547910106698 1
"chr4" 56114998 56117045 6.22477359166115 0.998557936947004 1
"chr4" 56117053 56119506 8.31776616671934 0.989547910106698 1
"chr4" 56120021 56121611 8.31776616671934 0.989547910106698 1
"chr4" 56121694 56124638 9.70406052783923 0.973226165182778 1
"chr4" 56124760 56127182 15.2492379723188 0.761972909923259 1
"chr4" 56127184 56131350 7.27126987919025 0.995695854373891 1
"chr4" 56131392 56132737 20.7944154167984 0.409320777800478 1
"chr4" 56133882 56153975 12.476649250079 0.898694133298103 1
"chr4" 56154017 56156794 9.70406052783923 0.973226165182778 1
"chr4" 56156836 56159025 9.70406052783923 0.973226165182778 1
"chr4" 56159157 56161293 10.04385860143 0.967369670203849 1
"chr4" 56161387 56165378 4.15888308335967 0.999936057235936 1
"chr4" 56165575 56182183 4.15888308335967 0.999936057235936 1
"chr4" 56182609 56184218 19.4081210556785 0.495457593211216 1
"chr4" 56184239 56188436 11.4301529625499 0.934295730858991 1
"chr4" 56188559 56189070 8.31776616671934 0.989547910106698 1
"chr4" 56189979 56192112 2.77258872223978 0.999997936926593 1
"chr4" 56192141 56199450 1.38629436111989 0.999999996236708 1
"chr4" 56199481 56199758 1.38629436111989 0.999999996236708 1
"chr4" 56199816 56204207 6.93147180559945 0.996903810013208 1
"chr4" 56204208 56206008 11.4301529625499 0.934295730858991 1
"chr4" 56206165 56208038 6.93147180559945 0.996903810013208 1
"chr4" 56208155 56208688 8.31776616671934 0.989547910106698 1
"chr4" 56208765 56209063 0 1 1
"chr4" 56209064 56209369 1.38629436111989 0.999999996236708 1
"chr4" 56209380 56209889 2.77258872223978 0.999997936926593 1
"chr4" 56210015 56212841 6.93147180559945 0.996903810013208 1
"chr4" 56213060 56221086 5.54517744447956 0.999387052840982 1
"chr4" 56221559 56223524 1.38629436111989 0.999999996236708 1
"chr4" 56223884 56226765 15.2492379723188 0.761972909923259 1
"chr4" 56227018 56229098 10.04385860143 0.967369670203849 1
"chr4" 56229228 56231123 2.97394385774667 0.999996200611312 1
"chr4" 56231147 56234010 5.20537937088877 0.999621348819208 1
"chr4" 56234031 56236456 9.70406052783923 0.973226165182778 1
"chr4" 56236477 56237499 6.93147180559945 0.996903810013208 1
"chr4" 56237586 56237946 1.38629436111989 0.999999996236708 1
"chr4" 56237948 56238111 0 1 1
"chr4" 56238119 56238328 1.38629436111989 0.999999996236708 1
"chr4" 56238355 56238676 1.38629436111989 0.999999996236708 1
"chr4" 56238691 56239280 11.0903548889591 0.943845597813355 1
"chr4" 56239287 56239702 8.31776616671934 0.989547910106698 1
"chr4" 56239823 56241977 8.65756424031014 0.9865447825967 1
"chr4" 56242884 56244029 5.88497551807036 0.999044145132198 1
"chr4" 56244239 56247200 4.49868115695047 0.99987947820368 1
"chr4" 56247253 56258178 5.54517744447956 0.999387052840982 1
"chr4" 56258616 56260417 8.31776616671934 0.989547910106698 1
"chr4" 56260453 56262209 8.99736231390093 0.982937797404699 1
"chr4" 56262375 56265610 13.8629436111989 0.837376439135893 1
"chr4" 56265719 56268797 4.15888308335967 0.999936057235936 1
"chr4" 56268821 56271157 8.65756424031014 0.9865447825967 1
"chr4" 56271326 56273425 8.31776616671934 0.989547910106698 1
"chr4" 56273785 56275892 4.15888308335967 0.999936057235936 1
"chr4" 56275898 56277896 7.27126987919025 0.995695854373891 1
"chr4" 56277905 56280185 12.476649250079 0.898694133298103 1
"chr4" 56280222 56282911 16.9753304070295 0.654574974900269 1
"chr4" 56284479 56307755 11.0903548889591 0.943845597813355 1
"chr4" 56308222 56314821 4.15888308335967 0.999936057235936 1
"chr4" 56314895 56318327 8.31776616671934 0.989547910106698 1
"chr4" 56318446 56320554 15.2492379723188 0.761972909923259 1
"chr4" 56320684 56323215 12.476649250079 0.898694133298103 1
"chr4" 56323248 56335497 15.2492379723188 0.761972909923259 1
"chr4" 56335548 56338175 8.65756424031014 0.9865447825967 1
"chr4" 56338226 56340833 1.38629436111989 0.999999996236708 1
"chr4" 56340871 56344095 5.54517744447956 0.999387052840982 1
"chr4" 56344149 56347151 2.77258872223978 0.999997936926593 1
"chr4" 56347164 56348528 13.8629436111989 0.837376439135893 1
"chr4" 56348537 56348845 4.15888308335967 0.999936057235936 1
"chr4" 56348846 56349035 1.38629436111989 0.999999996236708 1
"chr4" 56349041 56349164 1.38629436111989 0.999999996236708 1
"chr4" 56349176 56349325 0 1 1
"chr4" 56349329 56349470 1.38629436111989 0.999999996236708 1
"chr4" 56349472 56349641 6.93147180559945 0.996903810013208 1
"chr4" 56349642 56350316 13.8629436111989 0.837376439135893 1
"chr4" 56350354 56352570 0 1 1
"chr4" 56352576 56354798 11.4301529625499 0.934295730858991 1
"chr4" 56355005 56356325 11.0903548889591 0.943845597813355 1
"chr4" 56356396 56358494 5.88497551807036 0.999044145132198 1
"chr4" 56358865 56360627 4.15888308335967 0.999936057235936 1
"chr4" 56360759 56362794 7.27126987919025 0.995695854373891 1
"chr4" 56362882 56364335 11.4301529625499 0.934295730858991 1
"chr4" 56364475 56370827 9.70406052783923 0.973226165182778 1
"chr4" 56371386 56374229 11.0903548889591 0.943845597813355 1
"chr4" 56374295 56374945 8.31776616671934 0.989547910106698 1
"chr4" 56374948 56378038 1.38629436111989 0.999999996236708 1
"chr4" 56378371 56382096 6.93147180559945 0.996903810013208 1
"chr4" 56382120 56385219 13.8629436111989 0.837376439135893 1
"chr4" 56385279 56386861 6.93147180559945 0.996903810013208 1
"chr4" 56386988 56387740 6.93147180559945 0.996903810013208 1
"chr4" 56387745 56389522 9.70406052783923 0.973226165182778 1
"chr4" 56389535 56391138 10.7505568153683 0.952436520226208 1
"chr4" 56391166 56394001 12.476649250079 0.898694133298103 1
"chr4" 56394156 56397699 10.04385860143 0.967369670203849 1
"chr4" 56397769 56401358 16.6355323334387 0.676497365423321 1
"chr4" 56401452 56404103 3.45218486942137 0.999986379468239 1
"chr4" 56404735 56408072 5.88497551807036 0.999044145132198 1
"chr4" 56408109 56410229 4.15888308335967 0.999936057235936 1
"chr4" 56410237 56413286 5.54517744447956 0.999387052840982 1
"chr4" 56413287 56416691 1.72609243471069 0.999999971093793 1
"chr4" 56416930 56419038 5.54517744447956 0.999387052840982 1
"chr4" 56419379 56423007 6.93147180559945 0.996903810013208 1
"chr4" 56423078 56430044 12.8164473236698 0.885119786360196 1
"chr4" 56430342 56435113 8.31776616671934 0.989547910106698 1
"chr4" 56435213 56437929 11.0903548889591 0.943845597813355 1
"chr4" 56438185 56441135 4.15888308335967 0.999936057235936 1
"chr4" 56441316 56444367 5.54517744447956 0.999387052840982 1
"chr4" 56444395 56445583 1.72609243471069 0.999999971093793 1
"chr4" 56445592 56447514 6.93147180559945 0.996903810013208 1
"chr4" 56447550 56450024 13.8629436111989 0.837376439135893 1
"chr4" 56450211 56454824 11.4301529625499 0.934295730858991 1
"chr4" 56455089 56457584 9.70406052783923 0.973226165182778 1
"chr4" 56457589 56458983 5.54517744447956 0.999387052840982 1
"chr4" 56459125 56462979 12.476649250079 0.898694133298103 1
"chr4" 56463010 56467723 11.0903548889591 0.943845597813355 1
"chr4" 56468596 56473092 13.8629436111989 0.837376439135893 1
"chr4" 56473148 56473969 6.93147180559945 0.996903810013208 1
"chr4" 56474014 56475101 8.31776616671934 0.989547910106698 1
"chr4" 56475121 56478980 8.31776616671934 0.989547910106698 1
"chr4" 56479051 56479352 8.31776616671934 0.989547910106698 1
"chr4" 56479369 56479697 6.93147180559945 0.996903810013208 1
"chr4" 56479701 56480841 15.5890360459096 0.741770135377762 1
"chr4" 56480857 56482676 19.4081210556785 0.495457593211216 1
"chr4" 56482696 56486445 9.70406052783923 0.973226165182778 1
"chr4" 56486528 56488293 18.3616247681494 0.563599465249148 1
"chr4" 56488428 56491210 11.0903548889591 0.943845597813355 1
"chr4" 56491373 56493919 12.8164473236698 0.885119786360196 1
"chr4" 56493946 56497279 6.93147180559945 0.996903810013208 1
"chr4" 56497359 56500433 11.0903548889591 0.943845597813355 1
"chr4" 56500607 56503120 6.93147180559945 0.996903810013208 1
"chr4" 56503352 56505659 11.6315080980568 0.928175538689492 1
"chr4" 56505732 56509528 3.11238679583058 0.999994372184843 1
"chr4" 56510037 56514513 6.93147180559945 0.996903810013208 1
"chr4" 56514630 56520963 4.15888308335967 0.999936057235936 1
"chr4" 56521086 56525115 15.2492379723188 0.761972909923259 1
"chr4" 56525531 56529624 9.36426245424844 0.978291270315626 1
"chr4" 56529691 56533205 6.93147180559945 0.996903810013208 1
"chr4" 56533275 56535087 9.70406052783923 0.973226165182778 1
"chr4" 56535111 56537888 9.70406052783923 0.973226165182778 1
"chr4" 56538209 56540513 8.31776616671934 0.989547910106698 1
"chr4" 56540581 56543873 16.6355323334387 0.676497365423321 1
"chr4" 56543926 56547418 2.77258872223978 0.999997936926593 1
"chr4" 56548228 56551211 6.93147180559945 0.996903810013208 1
"chr4" 56551385 56558145 2.77258872223978 0.999997936926593 1
"chr4" 56558148 56563302 12.476649250079 0.898694133298103 1
"chr4" 56563426 56566245 4.15888308335967 0.999936057235936 1
"chr4" 56566304 56571128 4.36023821886656 0.999906218978383 1
"chr4" 56571183 56574585 10.04385860143 0.967369670203849 1
"chr4" 56574592 56582256 9.70406052783923 0.973226165182778 1
"chr4" 56582668 56586420 13.8629436111989 0.837376439135893 1
"chr4" 56586426 56592053 8.31776616671934 0.989547910106698 1
"chr4" 56592113 56593491 8.65756424031014 0.9865447825967 1
"chr4" 56593847 56598976 4.15888308335967 0.999936057235936 1
"chr4" 56599117 56605789 8.31776616671934 0.989547910106698 1
"chr4" 56605992 56608098 9.53851552299862 0.975789242391132 1
"chr4" 56608200 56610174 24.1081573481358 0.237699547728152 1
"chr4" 56610320 56613348 14.2027416847897 0.820069430108507 1
"chr4" 56613508 56615522 11.0903548889591 0.943845597813355 1
"chr4" 56616148 56620039 11.4301529625499 0.934295730858991 1
"chr4" 56620063 56622176 5.54517744447956 0.999387052840982 1
"chr4" 56622393 56625875 11.4301529625499 0.934295730858991 1
"chr4" 56625882 56626257 11.0903548889591 0.943845597813355 1
"chr4" 56626260 56626534 8.31776616671934 0.989547910106698 1
"chr4" 56626537 56629424 4.15888308335967 0.999936057235936 1
"chr4" 56629448 56632956 7.27126987919025 0.995695854373891 1
"chr4" 56633130 56637927 9.70406052783923 0.973226165182778 1
"chr4" 56637973 56642505 9.70406052783923 0.973226165182778 1
"chr4" 56642705 56644811 4.36023821886656 0.999906218978383 1
"chr4" 56644905 56648626 4.15888308335967 0.999936057235936 1
"chr4" 56648726 56651601 6.93147180559945 0.996903810013208 1
"chr4" 56651626 56654414 9.33716038749173 0.978662858244377 1
"chr4" 56654555 56656858 11.7699510361407 0.923766484029067 1
"chr4" 56656935 56664509 6.93147180559945 0.996903810013208 1
"chr4" 56664525 56665374 8.31776616671934 0.989547910106698 1
"chr4" 56665534 56667399 8.31776616671934 0.989547910106698 1
"chr4" 56667579 56670220 14.2027416847897 0.820069430108507 1
"chr4" 56670340 56675551 11.0903548889591 0.943845597813355 1
"chr4" 56675567 56678423 11.4301529625499 0.934295730858991 1
"chr4" 56678446 56680853 9.70406052783923 0.973226165182778 1
"chr4" 56680908 56683485 6.93147180559945 0.996903810013208 1
"chr4" 56683536 56688175 12.476649250079 0.898694133298103 1
"chr4" 56689287 56693517 11.0903548889591 0.943845597813355 1
"chr4" 56693992 56698153 8.31776616671934 0.989547910106698 1
"chr4" 56698304 56701901 14.909439898728 0.781565809270567 1
"chr4" 56702170 56704819 8.31776616671934 0.989547910106698 1
"chr4" 56704854 56706218 12.476649250079 0.898694133298103 1
"chr4" 56706221 56706855 5.54517744447956 0.999387052840982 1
"chr4" 56706960 56710901 19.4081210556785 0.495457593211216 1
"chr4" 56711103 56714932 8.65756424031014 0.9865447825967 1
"chr4" 56715591 56719182 13.4960434708514 0.85510177109434 1
"chr4" 56719455 56723396 8.31776616671934 0.989547910106698 1
"chr4" 56723449 56724715 12.8164473236698 0.885119786360196 1
"chr4" 56724722 56724964 15.2492379723188 0.761972909923259 1
"chr4" 56724968 56725206 13.8629436111989 0.837376439135893 1
"chr4" 56725209 56725527 8.31776616671934 0.989547910106698 1
"chr4" 56725544 56725840 16.6355323334387 0.676497365423321 1
"chr4" 56725843 56726113 9.70406052783923 0.973226165182778 1
