"chr" "start" "end" "stat" "pvalue" "FDR"
"chr4" 40910123 40913271 7.88632737653041 0.992593459956261 1
"chr4" 40913299 40914911 10.3378840522535 0.961623238402098 1
"chr4" 40915939 40918366 5.52528357757433 0.999403455889294 1
"chr4" 40918749 40919779 12.0860392482012 0.913082729078678 1
"chr4" 40919822 40920745 12.9595085362089 0.87911458441691 1
"chr4" 40920748 40922326 56.5758797132759 2.37976202719755e-05 1
"chr4" 40922339 40923451 70.0036137380903 1.81889730361963e-07 0.0102087430062956
"chr4" 40923462 40924461 53.0206515148258 8.07061405736964e-05 1
"chr4" 40924493 40925616 23.3191641334993 0.273395978294741 1
"chr4" 40925707 40927369 8.02498182537185 0.991701193013067 1
"chr4" 40927372 40928784 11.4564551373235 0.933515883023422 1
"chr4" 40928787 40929891 4.92332384982477 0.999754123604359 1
"chr4" 40929893 40931768 6.82510519709151 0.997220445290679 1
"chr4" 40931847 40934362 5.25242770325402 0.999594260535613 1
"chr4" 40934369 40935467 4.18969048428242 0.99993209959866 1
"chr4" 40935662 40937570 10.7184562543302 0.953199513304111 1
"chr4" 40937620 40939440 8.02675402054177 0.991689278355252 1
"chr4" 40939559 40941576 6.48308259058399 0.998067635160198 1
"chr4" 40941619 40944510 3.00043057892495 0.999995897407203 1
"chr4" 40944553 40946208 13.588876782752 0.8507143667204 1
"chr4" 40946227 40947962 13.3662994662667 0.861120449501747 1
"chr4" 40947979 40951563 22.3961481121458 0.319407105578119 1
"chr4" 40951656 40954151 17.9120315898219 0.593203203303336 1
"chr4" 40954190 40956025 21.0741029986241 0.392782517486892 1
"chr4" 40956412 40957980 8.62627289320836 0.986845589004013 1
"chr4" 40958081 40961207 20.1805573153148 0.446687144329464 1
"chr4" 40961219 40962762 25.0975027632908 0.197726325479782 1
"chr4" 40962809 40964578 26.5634940445848 0.147997390796512 1
"chr4" 40964917 40966639 15.6480870638942 0.738202305068006 1
"chr4" 40966660 40968061 20.260469226572 0.441745775809704 1
"chr4" 40968062 40970255 6.49670280094032 0.998038461017631 1
"chr4" 40970328 40972843 9.03583381724354 0.982488499026316 1
"chr4" 40972943 40975549 13.2156219260228 0.867942099185717 1
"chr4" 40975606 40977955 14.8555839982095 0.784610607347634 1
"chr4" 40977986 40979066 22.4747998846867 0.315312042614869 1
"chr4" 40979122 40981102 43.4223104456677 0.00179714487679368 1
"chr4" 40981123 40983598 26.8980164144305 0.138157687890143 1
"chr4" 40984070 40985544 22.4357975467062 0.317338748838363 1
"chr4" 40985569 40987491 25.8881392424707 0.169538168057629 1
"chr4" 40987506 40989056 28.6940039247142 0.093961675051531 1
"chr4" 40989082 40991457 7.63100811493115 0.99404112795151 1
"chr4" 40991499 40993422 3.83049979153899 0.999967469850319 1
"chr4" 40993502 40995378 9.83867300147948 0.971003766158973 1
"chr4" 40995447 40997984 10.5961078320323 0.956031979977436 1
"chr4" 40998121 41001179 10.7882386650246 0.951530270538207 1
"chr4" 41001706 41003762 9.61998141369684 0.974551016699197 1
"chr4" 41003806 41005713 15.1580256458434 0.767295038321316 1
"chr4" 41005801 41006809 25.2258591963386 0.192926519161306 1
"chr4" 41006828 41008304 28.0384875006732 0.108491416409101 1
"chr4" 41008305 41011625 16.0384499500798 0.714236035293176 1
"chr4" 41011635 41014811 13.766895441194 0.842115427462158 1
"chr4" 41014818 41017755 14.9890167402747 0.7770357323449 1
"chr4" 41018512 41019955 4.91961351138886 0.999755567447682 1
"chr4" 41020232 41022663 8.75095434983482 0.985616362279898 1
"chr4" 41022665 41023028 3.65923113379923 0.999977772134312 1
"chr4" 41023030 41023193 3.84032168380397 0.999966772268554 1
"chr4" 41023196 41023507 1.72659050654948 0.999999971016791 1
"chr4" 41023659 41025622 9.60374488165057 0.97480134466713 1
"chr4" 41025665 41028625 13.0431582899313 0.875524646015139 1
"chr4" 41028671 41030479 2.79405650523627 0.999997792894942 1
"chr4" 41030568 41033056 21.8571446838725 0.348312422604354 1
"chr4" 41033064 41034657 62.1122088245598 3.33851864241847e-06 0.185077457979753
"chr4" 41034750 41036897 39.3917191951072 0.00595782922332155 1
"chr4" 41037533 41038095 43.7994550393466 0.00160079725815884 1
"chr4" 41038481 41041147 70.363433486388 1.58859436486448e-07 0.00892059279645998
"chr4" 41041163 41042864 78.8226923266777 6.21428362867305e-09 0.000352082667549729
"chr4" 41042891 41045221 38.8807357781002 0.00689873757158518 1
"chr4" 41045226 41047800 33.0633924228007 0.0332041910023788 1
"chr4" 41047813 41049987 4.28615994914458 0.999918333459186 1
"chr4" 41050027 41053510 4.65832997254476 0.99984091272219 1
"chr4" 41053553 41055299 8.26863040464254 0.989936058032083 1
"chr4" 41055705 41057245 6.81059678478249 0.997261551623894 1
"chr4" 41057332 41058937 7.65324337695831 0.993924596518706 1
"chr4" 41058938 41062288 8.73114232836633 0.985817199464076 1
"chr4" 41062895 41066247 9.85609890226049 0.970706812537345 1
"chr4" 41066326 41067391 15.5123388228765 0.746379815690958 1
"chr4" 41067523 41068771 7.07290467232837 0.996439035515688 1
"chr4" 41069279 41072194 11.4876555103394 0.932583180931527 1
"chr4" 41072281 41074992 4.99359345526942 0.999725400526147 1
"chr4" 41074995 41075259 2.40546102512178 0.999999412045002 1
"chr4" 41075266 41076518 3.23071945155345 0.999992249173321 1
"chr4" 41076567 41079680 1.6942111110633 0.999999975662476 1
"chr4" 41079687 41082933 4.56382438903659 0.999864824148568 1
"chr4" 41082946 41084008 12.4467083496472 0.89984326958115 1
"chr4" 41084033 41086302 50.4396129324182 0.000191544503480582 1
"chr4" 41086519 41087935 48.0420258900023 0.000419659462464584 1
"chr4" 41087994 41090427 33.9132168508483 0.0267177675204296 1
"chr4" 41090664 41092669 43.1128946148636 0.00197523665782632 1
"chr4" 41092672 41093910 27.0001143263888 0.135260778491958 1
"chr4" 41094112 41095412 19.7640455161118 0.472774135953645 1
"chr4" 41095612 41097886 30.9062781930576 0.0564399574375031 1
"chr4" 41098065 41098831 21.8266541641957 0.349990481036135 1
"chr4" 41099131 41101653 4.00719004636064 0.999952811124412 1
"chr4" 41101658 41104548 4.87186292200005 0.999773524778872 1
"chr4" 41104563 41107192 11.3134810388068 0.937684306781888 1
"chr4" 41107301 41110963 29.2726184476614 0.0825285536740722 1
"chr4" 41111741 41114519 9.59587617010151 0.9749220238396 1
"chr4" 41114578 41117041 16.285767060616 0.698744961901794 1
"chr4" 41117258 41119712 37.3377085556111 0.0106570684177663 1
"chr4" 41119781 41120914 35.3842597418998 0.0181506653305417 1
"chr4" 41121205 41123550 16.2167863084801 0.703087360808108 1
"chr4" 41123620 41125798 11.5501676405618 0.930689506821239 1
"chr4" 41125819 41126859 6.21749030908378 0.998570132117728 1
"chr4" 41127131 41129384 11.3188367383702 0.93753127843904 1
"chr4" 41129420 41130667 10.1228774101937 0.965888687741922 1
"chr4" 41130688 41131734 10.6972308781423 0.953699469765537 1
"chr4" 41131741 41134203 12.6771475370614 0.890802565605918 1
"chr4" 41134323 41136567 30.4244491948043 0.0632618177403151 1
"chr4" 41136980 41139462 39.7692531952029 0.00534179240065452 1
"chr4" 41139519 41139919 21.2172733420178 0.384444683751707 1
"chr4" 41139923 41141023 19.5863838805065 0.48405585180181 1
"chr4" 41141046 41142209 21.1865311868828 0.38622751381752 1
"chr4" 41142300 41144141 19.6385607878072 0.480733763938226 1
"chr4" 41144851 41146124 11.0361583852967 0.945279438250084 1
"chr4" 41146154 41148227 8.79060187541109 0.985208089436158 1
"chr4" 41148262 41152886 11.9635136960258 0.917326086496807 1
"chr4" 41153200 41155483 8.5480404191645 0.987575568938397 1
"chr4" 41155510 41158511 11.7495271835493 0.924427267238521 1
"chr4" 41158666 41162619 17.0421815465166 0.65023295410777 1
"chr4" 41162704 41164542 15.7945101890148 0.729287872034331 1
"chr4" 41164597 41166827 19.6825730391194 0.477937125584264 1
"chr4" 41166936 41168935 13.1536705073742 0.870693752817974 1
"chr4" 41169130 41169914 13.4695025133446 0.856343764728595 1
"chr4" 41169935 41172514 26.5483417846855 0.148455872520134 1
"chr4" 41172611 41175794 19.1940594312493 0.509246023095711 1
"chr4" 41175956 41178237 32.2914322096108 0.0402902319702024 1
"chr4" 41178367 41180992 22.9072382407352 0.293372274216383 1
"chr4" 41181652 41183122 5.75341690424411 0.999191872396375 1
"chr4" 41183257 41184816 5.87676449170309 0.999053969281521 1
"chr4" 41184910 41186447 10.1263852203303 0.965821876383023 1
"chr4" 41186465 41187273 44.2016281015265 0.00141410864141579 1
"chr4" 41187340 41187690 8.31776616671934 0.989547910106698 1
"chr4" 41187691 41187928 6.93147180559945 0.996903810013208 1
"chr4" 41187930 41188086 2.77258872223978 0.999997936926593 1
"chr4" 41188095 41188257 0 1 1
"chr4" 41188265 41188460 0 1 1
"chr4" 41188474 41188984 8.72047643773312 0.985924450262923 1
"chr4" 41189009 41190007 9.83199236184286 0.97111704303305 1
"chr4" 41190013 41190249 5.54517744447956 0.999387052840982 1
"chr4" 41190251 41190434 2.77258872223978 0.999997936926593 1
"chr4" 41190437 41190812 10.3836566750208 0.960669870519823 1
"chr4" 41190865 41194117 11.9423609792499 0.918045581187654 1
"chr4" 41194214 41197993 18.5076798003557 0.554002718428605 1
"chr4" 41198083 41200013 10.0479377490498 0.967294340488192 1
"chr4" 41200023 41200747 11.876994834289 0.920244638157727 1
"chr4" 41200753 41201855 21.5868665538429 0.363342392515267 1
"chr4" 41201896 41203847 17.8105076012831 0.599889504584054 1
"chr4" 41203894 41205931 8.95572181136511 0.983414456280686 1
"chr4" 41206238 41207913 13.7418661476509 0.84333899764808 1
"chr4" 41208358 41211378 7.84400483598198 0.992850493290975 1
"chr4" 41211412 41214032 7.88798431216171 0.992583254032245 1
"chr4" 41214035 41215138 8.16923227845134 0.990687636958569 1
"chr4" 41215573 41217437 7.19044396635814 0.996012140479731 1
"chr4" 41217506 41222045 8.50496077550807 0.987964297705768 1
"chr4" 41222277 41224362 14.4646722610546 0.806176594136598 1
"chr4" 41224622 41225353 33.7656155895316 0.0277546164085056 1
"chr4" 41225384 41228582 16.1331203100779 0.708332087866219 1
"chr4" 41228618 41228945 14.034277604033 0.828753736187857 1
"chr4" 41228946 41230386 31.5487634465168 0.0483502325160466 1
"chr4" 41230434 41230706 4.15888308335967 0.999936057235936 1
"chr4" 41230711 41230928 22.1807097779182 0.330785914749837 1
"chr4" 41230929 41231098 1.38629436111989 0.999999996236708 1
"chr4" 41231103 41231223 1.38629436111989 0.999999996236708 1
"chr4" 41231242 41231392 5.54517744447956 0.999387052840982 1
"chr4" 41231405 41231607 4.15888308335967 0.999936057235936 1
"chr4" 41231629 41232673 27.3846395038196 0.124785138219715 1
"chr4" 41232760 41234551 7.05752419996779 0.99649210498967 1
"chr4" 41234658 41237410 11.2034636859725 0.94077439776292 1
"chr4" 41237483 41240944 29.6524746839261 0.0756839259659809 1
"chr4" 41241008 41241776 39.8043790809233 0.00528763956867878 1
"chr4" 41241802 41244674 35.2766542247892 0.018679371868308 1
"chr4" 41244927 41248719 9.5130762455222 0.9761668616072 1
"chr4" 41248825 41249701 6.19722253758517 0.998603628492532 1
"chr4" 41249790 41250431 8.06032715171159 0.991461072646087 1
"chr4" 41250485 41252418 5.77575359387422 0.999168207077752 1
"chr4" 41252512 41254166 23.1689581712098 0.28057469661781 1
"chr4" 41254322 41254582 41.6595612594998 0.00306225826818071 1
"chr4" 41254672 41257591 54.738253289406 4.49271263837509e-05 1
"chr4" 41257617 41260002 21.3418370440214 0.377263586371161 1
"chr4" 41260143 41263744 33.3760465708518 0.0306686373097881 1
"chr4" 41264080 41266050 9.82115482081366 0.971300136812571 1
"chr4" 41266269 41268622 4.04392098065783 0.999949144021629 1
"chr4" 41268646 41270123 4.09153325797302 0.999944031625148 1
"chr4" 41270175 41274083 8.34533951125612 0.989325174745309 1
"chr4" 41274502 41277697 15.2986437336234 0.759071700496661 1
"chr4" 41277810 41279758 9.87765234433148 0.970336552907039 1
"chr4" 41279827 41284547 26.386678418414 0.153417517056069 1
"chr4" 41284551 41286457 37.1439490553337 0.0112454671884401 1
"chr4" 41286460 41289224 75.1816529931156 2.54075608893399e-08 0.0014343330348859
"chr4" 41289229 41291964 73.2356793986002 5.35025321719101e-08 0.00301502819548365
"chr4" 41292045 41297463 78.4596331605813 7.15704824783542e-09 0.000405339427516159
"chr4" 41297875 41299418 58.4860057696645 1.21828719026773e-05 0.67010668613486
"chr4" 41301058 41303901 26.477097744472 0.150626630106952 1
"chr4" 41304159 41307071 6.93827862846228 0.996882609778197 1
"chr4" 41307139 41310206 15.8079794739701 0.728463152178448 1
"chr4" 41311299 41312868 27.887919972796 0.11207920158232 1
"chr4" 41313698 41315941 29.0644775860115 0.0864975287531665 1
"chr4" 41316368 41320680 13.6865819413693 0.846024787576718 1
"chr4" 41321311 41323573 11.4250806969261 0.934445445602285 1
"chr4" 41323576 41325222 5.48994783773664 0.999431697058261 1
"chr4" 41325257 41328661 14.3795832633855 0.810740593339727 1
"chr4" 41328719 41331932 45.1509701354293 0.00105261702584648 1
"chr4" 41332021 41333530 16.9564943790795 0.655796830986521 1
"chr4" 41333566 41334099 10.8191115869955 0.950779217289867 1
"chr4" 41334100 41334237 0 1 1
"chr4" 41334243 41334404 5.54517744447956 0.999387052840982 1
"chr4" 41334414 41334530 4.15888308335967 0.999936057235936 1
"chr4" 41334532 41334671 22.1807097779182 0.330785914749837 1
"chr4" 41334675 41334873 6.93147180559945 0.996903810013208 1
"chr4" 41334874 41335086 18.0218266945586 0.585970352445973 1
"chr4" 41335105 41335395 8.31776616671934 0.989547910106698 1
"chr4" 41335403 41336613 12.5627798519626 0.895345854701738 1
"chr4" 41336729 41340888 17.0028900415576 0.652785987248307 1
"chr4" 41340893 41343620 24.4476435705379 0.223384815926006 1
"chr4" 41343648 41345685 8.66608620997536 0.98646197493572 1
"chr4" 41345727 41348537 12.1788375039782 0.90978295858083 1
"chr4" 41348648 41351547 7.23717393353942 0.995831601595391 1
"chr4" 41351581 41355714 16.7120982628852 0.671581373145295 1
"chr4" 41355837 41358074 6.3701766272496 0.998296255661696 1
"chr4" 41358088 41361103 7.26415918890015 0.995724447767433 1
"chr4" 41361400 41363125 21.488739343016 0.36888433949524 1
"chr4" 41363287 41366775 10.2114518954193 0.964173619872071 1
"chr4" 41367026 41369795 22.9498962976902 0.291261435569955 1
"chr4" 41369911 41373764 24.4001260105428 0.225350640324931 1
"chr4" 41373769 41377242 30.360273500125 0.0642224840150971 1
"chr4" 41377243 41389493 17.0231532190512 0.651469712000618 1
"chr4" 41389494 41391030 22.9923868951776 0.289168514431738 1
"chr4" 41391187 41393054 9.38285109846388 0.978033707510852 1
"chr4" 41393085 41395093 8.99088095704288 0.983012645915179 1
"chr4" 41395121 41397910 21.434595351976 0.371961257089593 1
"chr4" 41398061 41399890 11.3198522394657 0.937502235238242 1
"chr4" 41399897 41401296 12.7280876758315 0.888743371857653 1
"chr4" 41401370 41403869 12.399080347539 0.901655472987566 1
"chr4" 41403873 41407337 9.96856290025723 0.968738407477519 1
"chr4" 41407364 41410542 8.17106565560066 0.990674174223227 1
"chr4" 41410590 41413093 8.12838052803325 0.99098378563391 1
"chr4" 41413140 41417152 7.70150746762063 0.993665555902393 1
"chr4" 41417396 41419939 3.37857105047847 0.999988652349017 1
"chr4" 41419968 41421721 7.22628043099062 0.995874253072016 1
"chr4" 41422037 41424206 6.32889237508101 0.998374172907677 1
"chr4" 41424271 41425554 3.78638975825471 0.999970450496656 1
"chr4" 41425599 41428337 14.2386502366228 0.818192547785608 1
"chr4" 41428472 41431455 6.23680572037688 0.998537605408724 1
"chr4" 41431709 41434129 14.8495180316086 0.78495247342301 1
"chr4" 41434171 41443585 24.2681818935047 0.230873696495585 1
"chr4" 41444477 41446645 7.74754385394504 0.993410558142866 1
"chr4" 41446777 41449597 13.5017962337543 0.854831840916934 1
"chr4" 41449788 41453310 16.1565142094736 0.706868108355165 1
"chr4" 41453319 41455114 35.4545477423149 0.0178127807463107 1
"chr4" 41455248 41458141 26.2897022329843 0.156455687871677 1
"chr4" 41458431 41460919 23.1553397684612 0.281231561555831 1
"chr4" 41461096 41463949 38.4252586309231 0.00785352296536763 1
"chr4" 41464345 41464768 15.2271856988923 0.763263714549434 1
"chr4" 41464772 41465161 22.1854985134706 0.330530433599107 1
"chr4" 41465185 41465545 19.0255358704007 0.520166720313172 1
"chr4" 41465565 41465899 12.811338260251 0.8853310898195 1
"chr4" 41465926 41468333 6.93398659073317 0.996895990980025 1
"chr4" 41468364 41471561 8.04154826505003 0.991589302069357 1
"chr4" 41471857 41473510 10.8223356147112 0.950700339952417 1
"chr4" 41473810 41476658 17.014607907858 0.652024900944926 1
"chr4" 41476998 41480109 9.53152905321252 0.975893374943391 1
"chr4" 41480199 41483283 13.047817798685 0.875322982013726 1
"chr4" 41483359 41485097 4.54159558085298 0.999869984630586 1
"chr4" 41485169 41487852 6.33899421084423 0.998355379406603 1
"chr4" 41488107 41489674 8.45892601844773 0.98836948690834 1
"chr4" 41489714 41492684 10.4823399640231 0.958559422463842 1
"chr4" 41492912 41497401 4.683974368479 0.999833842433761 1
"chr4" 41497735 41499368 4.750142076792 0.999814368528636 1
"chr4" 41499428 41501359 15.6715216275089 0.736781981644227 1
"chr4" 41501363 41502055 18.1597338474558 0.576886564078484 1
"chr4" 41502058 41504541 9.80178655933521 0.971625300024502 1
"chr4" 41504548 41507548 7.29022376758061 0.995618901112897 1
"chr4" 41507700 41511059 35.4247830027986 0.0179551515410699 1
"chr4" 41511700 41513357 12.5301125378826 0.896623206806697 1
"chr4" 41513381 41515596 8.208887155622 0.990393117067684 1
"chr4" 41515696 41517856 22.590741939012 0.309333731285666 1
"chr4" 41517899 41521038 27.1480249708441 0.131150558691221 1
"chr4" 41521849 41576345 29.6637259883722 0.0754888268673505 1
"chr4" 41576422 41578923 50.8969938980359 0.000164583246824095 1
"chr4" 41579409 41580629 29.9758383676104 0.0702461128131265 1
"chr4" 41580667 41596974 23.7179207281695 0.25493117462635 1
"chr4" 41597030 41598257 2.49855828613523 0.999999175743463 1
"chr4" 41598301 41602552 4.2936318083625 0.99991717508336 1
"chr4" 41602665 41604775 6.09608129154601 0.998761394111368 1
"chr4" 41604958 41606534 6.19581881093175 0.998605924605968 1
"chr4" 41606585 41608559 19.148276315534 0.512207527503994 1
"chr4" 41608582 41610621 28.4147802822373 0.0999385011238985 1
"chr4" 41610999 41614054 12.3936479087664 0.90186094113258 1
"chr4" 41614614 41618054 16.0640692036865 0.712641631040098 1
"chr4" 41618066 41618211 5.54517744447956 0.999387052840982 1
"chr4" 41618214 41618849 8.42675359688946 0.988646488311357 1
"chr4" 41618878 41622130 13.8843180448224 0.836312487292592 1
"chr4" 41622155 41624318 30.5670986770991 0.0611710640699405 1
"chr4" 41624326 41626532 11.3716593440468 0.936008999316046 1
"chr4" 41627085 41628341 9.83870068097363 0.971003296172136 1
"chr4" 41628947 41631096 10.4056002097212 0.96020710618584 1
"chr4" 41631134 41635041 13.4558982683298 0.856978237173889 1
"chr4" 41635199 41637042 8.32254175862785 0.989509588113196 1
"chr4" 41637061 41639771 16.9287681965034 0.657594082114736 1
"chr4" 41640096 41642813 18.9315392223335 0.526279983786131 1
"chr4" 41643150 41645643 30.1059977454664 0.0681542265685025 1
"chr4" 41645738 41649222 17.1736311312236 0.641671965044426 1
"chr4" 41649356 41650939 3.84031219968942 0.999966772948264 1
"chr4" 41651030 41652903 8.58078796334796 0.987273810582651 1
"chr4" 41652944 41656205 16.6709699854135 0.6742239175824 1
"chr4" 41656275 41658764 13.8926634995803 0.835896159862578 1
"chr4" 41658789 41661098 8.6131596992937 0.986970136549909 1
"chr4" 41661220 41663560 20.187856004361 0.446234932182732 1
"chr4" 41664009 41666520 58.7044723538591 1.12784108420917e-05 0.620583278175255
"chr4" 41666542 41670105 38.0677577027145 0.00868828820819568 1
"chr4" 41670417 41672190 10.3354857637958 0.961672747763694 1
"chr4" 41672439 41674817 9.59499533422903 0.974935507006881 1
"chr4" 41674828 41676871 7.79438565428948 0.993143003330296 1
"chr4" 41677229 41680916 26.8431921046892 0.139733593874908 1
"chr4" 41681739 41684849 20.4806289977256 0.428247602190912 1
"chr4" 41684850 41688270 13.0557900773854 0.87497752730197 1
"chr4" 41688447 41691695 9.29156445354592 0.97927755014593 1
"chr4" 41692505 41695772 11.8305702576362 0.921784144615181 1
"chr4" 41696371 41697881 13.9557663375539 0.832731582550079 1
"chr4" 41697928 41701091 9.69354332570597 0.973394522554823 1
"chr4" 41701336 41704646 21.1389906095176 0.388992650831461 1
"chr4" 41704825 41706366 28.5923148813634 0.0961026955288388 1
"chr4" 41706799 41709527 7.4701239154931 0.994833322228397 1
"chr4" 41709574 41711591 33.9647744294759 0.0263639629732489 1
"chr4" 41711624 41714318 33.8088171534084 0.0274474250754202 1
"chr4" 41714845 41718198 61.1927213326649 4.648465079443e-06 0.257139142799549
"chr4" 41718229 41718848 34.0596661228341 0.0257238921605292 1
"chr4" 41718850 41719419 31.51787016541 0.0487144458401812 1
"chr4" 41719438 41719634 34.2411588780851 0.0245388855740215 1
"chr4" 41719644 41719816 25.8071477160898 0.172276095009402 1
"chr4" 41719821 41720033 14.4040968202966 0.809430682928411 1
"chr4" 41720037 41720407 21.6753666994868 0.35838272659323 1
"chr4" 41720425 41720961 18.8436697197849 0.532007580710103 1
"chr4" 41720964 41721264 17.3151284806203 0.632426404578165 1
"chr4" 41721270 41721556 11.0903548889591 0.943845597813355 1
"chr4" 41721557 41722246 19.7479191292693 0.473794616173516 1
"chr4" 41722340 41733572 14.4517757450723 0.806871427105229 1
"chr4" 41733705 41735684 4.67919737815932 0.999835179138623 1
"chr4" 41735749 41739988 11.186437218176 0.941243544454821 1
"chr4" 41740015 41743899 5.24915067479114 0.999596198047177 1
"chr4" 41744474 41746832 10.6442320192403 0.954932101444024 1
"chr4" 41746877 41751567 8.30204900893813 0.989673283159938 1
"chr4" 41751632 41754377 5.81663077097958 0.999123425316788 1
"chr4" 41754509 41756745 35.5585631534665 0.0173233722164703 1
"chr4" 41756840 41757537 42.3793333222769 0.00246728746487197 1
"chr4" 41757545 41762752 85.7458629918674 4.06977370090564e-10 2.3179396113508e-05
"chr4" 41763085 41768288 21.264620255702 0.381707020917265 1
"chr4" 41768854 41770894 22.0817902482143 0.336089028739829 1
"chr4" 41771227 41773298 11.6707152964621 0.926943561761485 1
"chr4" 41773357 41775224 21.8725523077664 0.347466171284969 1
"chr4" 41775268 41813596 52.0897397766569 0.00011047847732339 1
"chr4" 41813652 41816863 44.7253331150175 0.001202101972646 1
"chr4" 41817239 41830723 36.0932156812883 0.0149975729218859 1
"chr4" 41830835 41833723 32.6660875084595 0.0366977446034548 1
"chr4" 41833849 41837574 30.1619105836248 0.0672722635299382 1
"chr4" 41837620 41839232 29.8642474186137 0.0720834031885072 1
"chr4" 41839233 41839583 14.5425397583805 0.801958113686309 1
"chr4" 41839584 41839968 25.2930965737488 0.190447147086675 1
"chr4" 41840015 41840354 20.4633254071171 0.429302178187945 1
"chr4" 41840413 41840864 8.31776616671934 0.989547910106698 1
"chr4" 41840897 41841081 11.0903548889591 0.943845597813355 1
"chr4" 41841094 41841376 7.97796809312855 0.992012510828148 1
"chr4" 41841412 41847170 30.3652172917139 0.0641480313704463 1
"chr4" 41847180 41847468 20.2890723383669 0.43998240739745 1
"chr4" 41847470 41847856 23.2272060654473 0.277776448698414 1
"chr4" 41847923 41849789 34.6564876923368 0.0220119981895569 1
"chr4" 41849909 41851443 33.1316090303954 0.0326353948428737 1
"chr4" 41851498 41852142 14.9065498810522 0.781729634454204 1
"chr4" 41852144 41852431 18.0218266945586 0.585970352445973 1
"chr4" 41852447 41852992 18.6163127015092 0.546876999095854 1
"chr4" 41852993 41853508 20.937762478831 0.40080399211052 1
"chr4" 41853524 41853998 6.59167373200866 0.997825024822816 1
"chr4" 41854000 41854361 18.9027779772471 0.528153418976299 1
"chr4" 41854371 41854748 12.1097491097315 0.912246683993669 1
"chr4" 41854749 41855167 19.4081210556785 0.495457593211216 1
"chr4" 41855183 41855400 6.93147180559945 0.996903810013208 1
"chr4" 41855401 41855574 4.49868115695047 0.99987947820368 1
"chr4" 41855579 41855724 10.04385860143 0.967369670203849 1
"chr4" 41855805 41856012 9.70406052783923 0.973226165182778 1
"chr4" 41856023 41856269 11.0903548889591 0.943845597813355 1
"chr4" 41856272 41856584 12.476649250079 0.898694133298103 1
"chr4" 41856708 41856938 1.38629436111989 0.999999996236708 1
"chr4" 41856982 41858047 17.6181145448458 0.612548867909554 1
"chr4" 41858103 41861436 39.201024709914 0.00629387077230918 1
"chr4" 41861585 41865809 17.3768622504737 0.628384223454043 1
"chr4" 41865855 41868814 29.0469621290864 0.0868387797893884 1
"chr4" 41868986 41872173 9.97253031536225 0.968667312536482 1
"chr4" 41872301 41875988 9.45650691362391 0.976991337081591 1
"chr4" 41876813 41879833 11.3632890257395 0.936251793979831 1
"chr4" 41880015 41884217 15.3479035679594 0.756166433629541 1
"chr4" 41884549 41889423 6.30500130261376 0.998417928803541 1
"chr4" 41889559 41895619 4.31904306330189 0.999913130719572 1
"chr4" 41895809 41898550 6.78178834971534 0.99734173430487 1
"chr4" 41898593 41902690 14.2551481121721 0.817327234821962 1
"chr4" 41902761 41905048 15.4770599474696 0.748490718407366 1
"chr4" 41905055 41907835 10.1384929784311 0.965590565675021 1
"chr4" 41907862 41908893 13.1948486582504 0.868868239031641 1
"chr4" 41908898 41909127 0 1 1
"chr4" 41909158 41909348 1.38629436111989 0.999999996236708 1
"chr4" 41909399 41910122 4.56726446691225 0.999864010300308 1
"chr4" 41910130 41911712 14.3194397470294 0.813937288646439 1
"chr4" 41911859 41917102 43.1245818837718 0.00196821354579614 1
"chr4" 41917133 41941024 7.84116639827968 0.992867481750724 1
"chr4" 41941436 41947952 6.27022255444326 0.998479915564137 1
"chr4" 41947996 41952513 39.6718079390139 0.00549477474927943 1
"chr4" 41952533 41954447 16.0634787936675 0.712678402832079 1
"chr4" 41954452 41954766 3.50720616675099 0.999984434419581 1
"chr4" 41954769 41955084 3.33468016721383 0.999989845494688 1
"chr4" 41955126 41955795 7.53352909595968 0.994531613446178 1
"chr4" 41955819 41956096 7.05371692162574 0.996505144466453 1
"chr4" 41956097 41956688 8.20853108234479 0.990395792855387 1
"chr4" 41956693 41958012 9.6757907860589 0.973676985529977 1
"chr4" 41958037 41961401 18.0100723229495 0.586744701965215 1
"chr4" 41961567 41964057 41.0490105584046 0.0036716219274984 1
"chr4" 41964064 41964382 0 1 1
"chr4" 41964388 41964598 1.38629436111989 0.999999996236708 1
"chr4" 41964599 41964877 0 1 1
"chr4" 41964880 41965611 13.2105669667889 0.868167787207425 1
"chr4" 41965707 41967962 33.4114597960898 0.0303927515768243 1
"chr4" 41967968 42001919 7.50614897334486 0.994663542797902 1
"chr4" 42002060 42005545 27.4934442001298 0.121943317510276 1
"chr4" 42005675 42007647 128.097567286595 8.85783936302813e-18 5.10672154957298e-13
"chr4" 42007671 42011684 79.9329387719014 4.03018646363815e-09 0.000228555904539383
"chr4" 42011843 42014277 26.7108872188112 0.14359566438459 1
"chr4" 42014340 42015748 7.18243958048232 0.996042435739356 1
"chr4" 42015809 42018536 3.70781626418128 0.999975183459179 1
"chr4" 42018537 42021156 9.23042099189385 0.980081472050597 1
"chr4" 42021170 42025505 4.96712728638048 0.999736531176782 1
"chr4" 42025841 42027262 8.6174184555191 0.98692978480816 1
"chr4" 42027305 42028409 4.91752909600405 0.999756375459936 1
"chr4" 42028425 42030112 20.3195428128654 0.438107045024183 1
"chr4" 42030121 42031968 18.28319029564 0.568759155363506 1
"chr4" 42032114 42035606 11.7069601621818 0.925792955387676 1
